"Dim1","Dim2","Dim3","Dim4","Val"
"30","Aluminum","Canada","abs",5359442.1300595
"30","Aluminum","China","ratio",43000000
"30","Aluminum","China","abs",39382093.9500896
"30","Aluminum","Iceland","ratio",780000
"30","Aluminum","Iceland","abs",1588988.66437413
"30","Aluminum","India","ratio",4200000
"30","Aluminum","India","abs",6605826.73793436
"30","Aluminum","Malaysia","ratio",870000
"30","Aluminum","Malaysia","abs",1730883.38282409
"30","Aluminum","Norway","ratio",1300000
"30","Aluminum","Norway","abs",2401421.94257136
"30","Aluminum","Russia","ratio",3800000
"30","Aluminum","Russia","abs",6058219.86383447
"30","Aluminum","UnitedArabEmirates","ratio",2700000
"30","Aluminum","UnitedArabEmirates","abs",4499633.51530435
"30","Aluminum","Othercountries","ratio",6800000
"30","Aluminum","Othercountries","abs",9930595.70687862
"30","Boron","China","ratio",340000
"30","Boron","China","abs",563552.706951802
"30","Boron","Russia","ratio",80000
"30","Boron","Russia","abs",182656.058683658
"30","Boron","Argentina","ratio",160000
"30","Boron","Argentina","abs",306378.408653942
"30","Boron","Bolivia","ratio",230000
"30","Boron","Bolivia","abs",409869.219592745
"30","Boron","Chile","ratio",420000
"30","Boron","Chile","abs",668652.750619642
"30","Boron","Germany","ratio",40000
"30","Boron","Germany","abs",118667.546593251
"30","Boron","Peru","ratio",300000
"30","Boron","Peru","abs",508918.094228707
"30","Boron","Turkey","ratio",3000000
"30","Boron","Turkey","abs",2805190.32558906
"30","Cadmium","UnitedStates","ratio",300
"30","Cadmium","UnitedStates","abs",460.641922686164
"30","Cadmium","Australia","ratio",900
"30","Cadmium","Australia","abs",1126.57448479744
"30","Cadmium","Canada","ratio",1700
"30","Cadmium","Canada","abs",2324.08409454692
"30","Cadmium","China","ratio",9300
"30","Cadmium","China","abs",8991.55531183487
"30","Cadmium","Norway","ratio",350
"30","Cadmium","Norway","abs",486.485549205461
"30","Cadmium","Russia","ratio",800
"30","Cadmium","Russia","abs",1231.89442344452
"30","Cadmium","Germany","ratio",170
"30","Cadmium","Germany","abs",257.229131220922
"30","Cadmium","Peru","ratio",620
"30","Cadmium","Peru","abs",789.81815031073
"30","Cadmium","Bulgaria","ratio",300
"30","Cadmium","Bulgaria","abs",453.527673393607
"30","Cadmium","Japan","ratio",1700
"30","Cadmium","Japan","abs",2349.36377348838
"30","Cadmium","Kazakhstan","ratio",1000
"30","Cadmium","Kazakhstan","abs",1571.31070064496
"30","Cadmium","RepublicofKorea","ratio",4500
"30","Cadmium","RepublicofKorea","abs",5351.93169904235
"30","Cadmium","Mexico","ratio",1200
"30","Cadmium","Mexico","abs",1484.11277120638
"30","Cadmium","Netherlands","ratio",400
"30","Cadmium","Netherlands","abs",618.215349535103
"30","Cadmium","Poland","ratio",250
"30","Cadmium","Poland","abs",329.67574926963
"30","Cadmium","Uzbekistan","ratio",200
"30","Cadmium","Uzbekistan","abs",200.515214568429
"30","Chromium","Brazil","ratio",1400000
"30","Chromium","Brazil","abs",2242389.42130599
"30","Chromium","India","ratio",4100000
"30","Chromium","India","abs",6182754.52539125
"30","Chromium","Othercountries","ratio",2900000
"30","Chromium","Othercountries","abs",4496921.23519897
"30","Chromium","Turkey","ratio",8000000
"30","Chromium","Turkey","abs",10874358.3352739
"30","Chromium","Kazakhstan","ratio",6500000
"30","Chromium","Kazakhstan","abs",9217771.92922973
"30","Chromium","Finland","ratio",1900000
"30","Chromium","Finland","abs",3011464.94197189
"30","Chromium","SouthAfrica","ratio",21000000
"30","Chromium","SouthAfrica","abs",17671650.5688978
"30","Chromium","Zimbabwe","ratio",1100000
"30","Chromium","Zimbabwe","abs",1772761.48651868
"30","Cobalt","UnitedStates","ratio",300
"30","Cobalt","UnitedStates","abs",16482.9285508642
"30","Cobalt","Australia","ratio",3600
"30","Cobalt","Australia","abs",19738.4682095558
"30","Cobalt","Canada","ratio",4500
"30","Cobalt","Canada","abs",20762.0844793182
"30","Cobalt","Russia","ratio",8700
"30","Cobalt","Russia","abs",25272.9781765345
"30","Cobalt","Othercountries","ratio",6200
"30","Cobalt","Othercountries","abs",22634.7019328965
"30","Cobalt","Turkey","ratio",2700
"30","Cobalt","Turkey","abs",18688.9882234147
"30","Cobalt","Congo","ratio",220000
"30","Cobalt","Congo","abs",76768.9848089213
"30","Cobalt","Cuba","ratio",3500
"30","Cobalt","Cuba","abs",19623.1714315044
"30","Cobalt","Indonesia","ratio",28000
"30","Cobalt","Indonesia","abs",45277.6914523761
"30","Cobalt","Madagascar","ratio",2600
"30","Cobalt","Madagascar","abs",18570.7014662129
"30","Cobalt","NewCaledonia","ratio",1500
"30","Cobalt","NewCaledonia","abs",17245.7704642248
"30","Cobalt","PapuaNewGuinea","ratio",2800
"30","Cobalt","PapuaNewGuinea","abs",18806.9736285777
"30","Cobalt","Philippines","ratio",3800
"30","Cobalt","Philippines","abs",19968.0739251699
"30","Copper","UnitedStates","ratio",1100000
"30","Copper","UnitedStates","abs",1488228.56936473
"30","Copper","Australia","ratio",800000
"30","Copper","Australia","abs",1102779.64079414
"30","Copper","Canada","ratio",450000
"30","Copper","Canada","abs",633617.019378305
"30","Copper","China","ratio",1800000
"30","Copper","China","abs",2327025.83787825
"30","Copper","India","ratio",30000
"30","Copper","India","abs",43293.8148376052
"30","Copper","Russia","ratio",930000
"30","Copper","Russia","abs",1271708.2970388
"30","Copper","Othercountries","ratio",2700000
"30","Copper","Othercountries","abs",3280118.97420058
"30","Copper","Chile","ratio",5300000
"30","Copper","Chile","abs",5267793.34341548
"30","Copper","Peru","ratio",2600000
"30","Copper","Peru","abs",3181171.19820526
"30","Copper","Kazakhstan","ratio",740000
"30","Copper","Kazakhstan","abs",1023835.42455699
"30","Copper","Mexico","ratio",700000
"30","Copper","Mexico","abs",970863.905912188
"30","Copper","Poland","ratio",410000
"30","Copper","Poland","abs",578673.491881527
"30","Copper","Congo","ratio",3300000
"30","Copper","Congo","abs",3837680.87987566
"30","Copper","Indonesia","ratio",1100000
"30","Copper","Indonesia","abs",1488228.56937414
"30","Copper","Zambia","ratio",680000
"30","Copper","Zambia","abs",944275.668270392
"30","RareEarths","UnitedStates","ratio",45000
"30","RareEarths","UnitedStates","abs",67956.8641048277
"30","RareEarths","Australia","ratio",13000
"30","RareEarths","Australia","abs",24003.0441470964
"30","RareEarths","Brazil","ratio",20
"30","RareEarths","Brazil","abs",4894.77320998362
"30","RareEarths","China","ratio",270000
"30","RareEarths","China","abs",252525.503635273
"30","RareEarths","India","ratio",2900
"30","RareEarths","India","abs",8128.68997652831
"30","RareEarths","Malaysia","ratio",130
"30","RareEarths","Malaysia","abs",3650.34203327834
"30","RareEarths","Russia","ratio",2500
"30","RareEarths","Russia","abs",7482.22034243609
"30","RareEarths","Othercountries","ratio",1100
"30","RareEarths","Othercountries","abs",5210.70743576211
"30","RareEarths","Madagascar","ratio",2000
"30","RareEarths","Madagascar","abs",6671.72950858697
"30","RareEarths","Burma","ratio",31000
"30","RareEarths","Burma","abs",49905.1919972916
"30","RareEarths","Nigeria","ratio",13000
"30","RareEarths","Nigeria","abs",24002.7169991191
"30","RareEarths","Thailand","ratio",13000
"30","RareEarths","Thailand","abs",24002.4596117803
"30","RareEarths","Vietnam","ratio",300
"30","RareEarths","Vietnam","abs",3917.88855127446
"30","Lead","UnitedStates","ratio",300000
"30","Lead","UnitedStates","abs",446747.236077728
"30","Lead","Australia","ratio",430000
"30","Lead","Australia","abs",617570.453697687
"30","Lead","China","ratio",1900000
"30","Lead","China","abs",1541698.31475684
"30","Lead","India","ratio",220000
"30","Lead","India","abs",334576.922853388
"30","Lead","Russia","ratio",220000
"30","Lead","Russia","abs",334576.923253269
"30","Lead","Othercountries","ratio",520000
"30","Lead","Othercountries","abs",727246.862682388
"30","Lead","Bolivia","ratio",60000
"30","Lead","Bolivia","abs",94906.8567681525
"30","Lead","Peru","ratio",270000
"30","Lead","Peru","abs",405300.246492134
"30","Lead","Turkey","ratio",70000
"30","Lead","Turkey","abs",110464.445036249
"30","Lead","Mexico","ratio",180000
"30","Lead","Mexico","abs",276541.888458503
"30","Lead","Iran","ratio",60000
"30","Lead","Iran","abs",94906.8488803152
"30","Lead","Sweden","ratio",70000
"30","Lead","Sweden","abs",110464.446764441
"30","Lead","Tajikistan","ratio",40000
"30","Lead","Tajikistan","abs",63567.0942463986
"30","Lithium","Australia","ratio",88000
"30","Lithium","Australia","abs",81105.6503302106
"30","Lithium","Brazil","ratio",10000
"30","Lithium","Brazil","abs",15335.0466739165
"30","Lithium","Canada","ratio",4300
"30","Lithium","Canada","abs",6757.08272177071
"30","Lithium","China","ratio",41000
"30","Lithium","China","abs",53110.2363992379
"30","Lithium","Argentina","ratio",18000
"30","Lithium","Argentina","abs",26551.1929570776
"30","Lithium","Chile","ratio",49000
"30","Lithium","Chile","abs",60284.7860476168
"30","Lithium","Zimbabwe","ratio",22000
"30","Lithium","Zimbabwe","abs",31789.0208508687
"30","Lithium","Namibia","ratio",2700
"30","Lithium","Namibia","abs",4250.47877517931
"30","Lithium","Portugal","ratio",380
"30","Lithium","Portugal","abs",570.015683436157
"30","Molybdenum","UnitedStates","ratio",33000
"30","Molybdenum","UnitedStates","abs",46330.8735828426
"30","Molybdenum","Australia","ratio",1000
"30","Molybdenum","Australia","abs",1589.55702511433
"30","Molybdenum","Canada","ratio",1200
"30","Molybdenum","Canada","abs",1880.63281106938
"30","Molybdenum","China","ratio",110000
"30","Molybdenum","China","abs",94665.5648902729
"30","Molybdenum","Russia","ratio",1700
"30","Molybdenum","Russia","abs",2674.09386332314
"30","Molybdenum","Chile","ratio",38000
"30","Molybdenum","Chile","abs",52022.2518645506
"30","Molybdenum","Peru","ratio",41000
"30","Molybdenum","Peru","abs",55216.1776009735
"30","Molybdenum","Kazakhstan","ratio",3900
"30","Molybdenum","Kazakhstan","abs",6208.23484087929
"30","Molybdenum","RepublicofKorea","ratio",300
"30","Molybdenum","RepublicofKorea","abs",483.32740294358
"30","Molybdenum","Mexico","ratio",17000
"30","Molybdenum","Mexico","abs",25679.1953252336
"30","Molybdenum","Uzbekistan","ratio",1700
"30","Molybdenum","Uzbekistan","abs",2674.0567337228
"30","Molybdenum","Iran","ratio",3000
"30","Molybdenum","Iran","abs",4795.7380911964
"30","Molybdenum","Armenia","ratio",8000
"30","Molybdenum","Armenia","abs",12543.5223907273
"30","Molybdenum","NorthKorea","ratio",700
"30","Molybdenum","NorthKorea","abs",1126.6093241147
"30","Molybdenum","Mongolia","ratio",3100
"30","Molybdenum","Mongolia","abs",4954.84903185752
"30","Nickel","UnitedStates","ratio",8000
"30","Nickel","UnitedStates","abs",96905.7154757531
"30","Nickel","Australia","ratio",110000
"30","Nickel","Australia","abs",341556.86890523
"30","Nickel","Brazil","ratio",77000
"30","Nickel","Brazil","abs",277538.557811026
"30","Nickel","Canada","ratio",190000
"30","Nickel","Canada","abs",462437.643583115
"30","Nickel","China","ratio",120000
"30","Nickel","China","abs",358971.759554237
"30","Nickel","Russia","ratio",210000
"30","Nickel","Russia","abs",487641.255186246
"30","Nickel","Othercountries","ratio",300000
"30","Nickel","Othercountries","abs",587168.27614428
"30","Nickel","Indonesia","ratio",2200000
"30","Nickel","Indonesia","abs",679462.556389808
"30","Nickel","NewCaledonia","ratio",110000
"30","Nickel","NewCaledonia","abs",341556.91656175
"30","Nickel","Philippines","ratio",330000
"30","Nickel","Philippines","abs",617001.761518407
"30","Niobium","Brazil","ratio",100000
"30","Niobium","Brazil","abs",30801.4895422761
"30","Niobium","Canada","ratio",7100
"30","Niobium","Canada","abs",22646.5819078906
"30","Niobium","Russia","ratio",350
"30","Niobium","Russia","abs",18438.4706341872
"30","Niobium","Othercountries","ratio",120
"30","Niobium","Othercountries","abs",20721.8162393575
"30","Niobium","Congo","ratio",700
"30","Niobium","Congo","abs",17624.8265263977
"30","Niobium","Rwanda","ratio",200
"30","Niobium","Rwanda","abs",19462.3706352444
"30","Selenium","Canada","ratio",130
"30","Selenium","Canada","abs",224.990987480331
"30","Selenium","China","ratio",1800
"30","Selenium","China","abs",1677.38878763155
"30","Selenium","India","ratio",14
"30","Selenium","India","abs",9.38150219463888
"30","Selenium","Russia","ratio",340
"30","Selenium","Russia","abs",531.227560257615
"30","Selenium","Germany","ratio",50
"30","Selenium","Germany","abs",33.715749570309
"30","Selenium","Peru","ratio",50
"30","Selenium","Peru","abs",33.7162239946692
"30","Selenium","Turkey","ratio",50
"30","Selenium","Turkey","abs",33.715749570309
"30","Selenium","Japan","ratio",710
"30","Selenium","Japan","abs",1032.86549042819
"30","Selenium","Poland","ratio",74
"30","Selenium","Poland","abs",50.1090606461756
"30","Selenium","Uzbekistan","ratio",2
"30","Selenium","Uzbekistan","abs",1.16431509971883
"30","Selenium","Finland","ratio",170
"30","Selenium","Finland","abs",264.17819612527
"30","Selenium","SouthAfrica","ratio",9
"30","Selenium","SouthAfrica","abs",5.14936523591044
"30","Selenium","Belgium","ratio",200
"30","Selenium","Belgium","abs",325.624508213526
"30","Selenium","Serbia","ratio",60
"30","Selenium","Serbia","abs",40.5295890802355
"30","Silicon","Brazil","ratio",200000
"30","Silicon","Brazil","abs",348032.360147984
"30","Silicon","Canada","ratio",20000
"30","Silicon","Canada","abs",69326.4960794986
"30","Silicon","China","ratio",3500000
"30","Silicon","China","abs",3264155.46988378
"30","Silicon","Iceland","ratio",70000
"30","Silicon","Iceland","abs",149646.805126336
"30","Silicon","India","ratio",60000
"30","Silicon","India","abs",133754.367303733
"30","Silicon","Malaysia","ratio",130000
"30","Silicon","Malaysia","abs",243109.978523103
"30","Silicon","Norway","ratio",180000
"30","Silicon","Norway","abs",318505.401813232
"30","Silicon","Russia","ratio",470000
"30","Silicon","Russia","abs",713071.456003379
"30","Silicon","Othercountries","ratio",130000
"30","Silicon","Othercountries","abs",243110.000845277
"30","Silicon","Kazakhstan","ratio",130000
"30","Silicon","Kazakhstan","abs",243109.975817215
"30","Silicon","Poland","ratio",30000
"30","Silicon","Poland","abs",85554.0150178163
"30","Silicon","SouthAfrica","ratio",40000
"30","Silicon","SouthAfrica","abs",101705.560191057
"30","Silicon","France","ratio",20000
"30","Silicon","France","abs",69326.4934779119
"30","Silicon","Bhutan","ratio",80000
"30","Silicon","Bhutan","abs",165449.811166574
"30","Silicon","Spain","ratio",40000
"30","Silicon","Spain","abs",101705.562338211
"30","Tantalum","Australia","ratio",52
"30","Tantalum","Australia","abs",34.9633768006121
"30","Tantalum","Brazil","ratio",210
"30","Tantalum","Brazil","abs",317.611848315529
"30","Tantalum","China","ratio",76
"30","Tantalum","China","abs",63.3286485630096
"30","Tantalum","Russia","ratio",29
"30","Tantalum","Russia","abs",19.3631131948309
"30","Tantalum","Bolivia","ratio",2
"30","Tantalum","Bolivia","abs",1.22838321488876
"30","Tantalum","Congo","ratio",880
"30","Tantalum","Congo","abs",899.084057351412
"30","Tantalum","Nigeria","ratio",390
"30","Tantalum","Nigeria","abs",531.087385142984
"30","Tantalum","Rwanda","ratio",350
"30","Tantalum","Rwanda","abs",508.042030509038
"30","Tantalum","Burundi","ratio",2
"30","Tantalum","Burundi","abs",1.22862164843709
"30","Tantalum","Ethiopia","ratio",40
"30","Tantalum","Ethiopia","abs",26.7969289373339
"30","Tantalum","Mozambique","ratio",55
"30","Tantalum","Mozambique","abs",37.0143281100057
"30","Tellurium","Canada","ratio",27
"30","Tellurium","Canada","abs",17.3531232074515
"30","Tellurium","China","ratio",750
"30","Tellurium","China","abs",440.278665161574
"30","Tellurium","Russia","ratio",70
"30","Tellurium","Russia","abs",238.761219001143
"30","Tellurium","Bulgaria","ratio",1
"30","Tellurium","Bulgaria","abs",0.591059241893485
"30","Tellurium","Japan","ratio",70
"30","Tellurium","Japan","abs",238.812915849875
"30","Tellurium","Uzbekistan","ratio",13
"30","Tellurium","Uzbekistan","abs",8.28377617428957
"30","Tellurium","SouthAfrica","ratio",4
"30","Tellurium","SouthAfrica","abs",2.53492087272336
"30","Tellurium","Sweden","ratio",46
"30","Tellurium","Sweden","abs",220.54704359544
"30","Tin","Australia","ratio",9900
"30","Tin","Australia","abs",13854.7054794658
"30","Tin","Brazil","ratio",29000
"30","Tin","Brazil","abs",36970.7095109251
"30","Tin","China","ratio",69000
"30","Tin","China","abs",69925.2553036868
"30","Tin","Malaysia","ratio",3000
"30","Tin","Malaysia","abs",4329.56920667363
"30","Tin","Russia","ratio",3000
"30","Tin","Russia","abs",4330.2998762683
"30","Tin","Othercountries","ratio",1800
"30","Tin","Othercountries","abs",2611.7637381156
"30","Tin","Bolivia","ratio",21000
"30","Tin","Bolivia","abs",27876.7360195936
"30","Tin","Peru","ratio",31000
"30","Tin","Peru","abs",39111.1773914317
"30","Tin","Congo","ratio",25000
"30","Tin","Congo","abs",32530.2623240778
"30","Tin","Indonesia","ratio",50000
"30","Tin","Indonesia","abs",56807.3631366505
"30","Tin","Burma","ratio",34000
"30","Tin","Burma","abs",42221.6554526967
"30","Tin","Nigeria","ratio",7000
"30","Tin","Nigeria","abs",9926.01371678696
"30","Tin","Vietnam","ratio",6700
"30","Tin","Vietnam","abs",9512.52564569753
"30","Tin","Rwanda","ratio",3600
"30","Tin","Rwanda","abs",5182.69383639341
"30","Tin","Laos","ratio",1500
"30","Tin","Laos","abs",2179.33279578989
"30","Tungsten","Australia","ratio",1000
"30","Tungsten","Australia","abs",6148.59278722787
"30","Tungsten","China","ratio",67000
"30","Tungsten","China","abs",23019.0214911621
"30","Tungsten","Russia","ratio",2000
"30","Tungsten","Russia","abs",8961.43377015068
"30","Tungsten","Othercountries","ratio",1500
"30","Tungsten","Othercountries","abs",7579.35245944346
"30","Tungsten","Bolivia","ratio",1600
"30","Tungsten","Bolivia","abs",7859.52372184794
"30","Tungsten","Vietnam","ratio",3400
"30","Tungsten","Vietnam","abs",12580.12439968
"30","Tungsten","Portugal","ratio",500
"30","Tungsten","Portugal","abs",4670.41009455783
"30","Tungsten","NorthKorea","ratio",1700
"30","Tungsten","NorthKorea","abs",8137.75874706195
"30","Tungsten","Rwanda","ratio",1200
"30","Tungsten","Rwanda","abs",6725.45300583242
"30","Tungsten","Spain","ratio",700
"30","Tungsten","Spain","abs",5273.84788250303
"30","Tungsten","Austia","ratio",800
"30","Tungsten","Austia","abs",5569.94088113011
"30","Vanadium","Brazil","ratio",5000
"30","Vanadium","Brazil","abs",19496.5672597831
"30","Vanadium","China","ratio",70000
"30","Vanadium","China","abs",48907.9005380996
"30","Vanadium","Russia","ratio",21000
"30","Vanadium","Russia","abs",32285.1322648201
"30","Vanadium","SouthAfrica","ratio",8000
"30","Vanadium","SouthAfrica","abs",22125.8805255998
"30","MagnesiumMetal","Brazil","ratio",20000
"30","MagnesiumMetal","Brazil","abs",53480.8374140315
"30","MagnesiumMetal","China","ratio",950000
"30","MagnesiumMetal","China","abs",1014815.16852866
"30","MagnesiumMetal","Russia","ratio",15000
"30","MagnesiumMetal","Russia","abs",46171.1181484561
"30","MagnesiumMetal","Turkey","ratio",15000
"30","MagnesiumMetal","Turkey","abs",46171.1248915304
"30","MagnesiumMetal","Kazakhstan","ratio",20000
"30","MagnesiumMetal","Kazakhstan","abs",53480.8299641596
"30","MagnesiumMetal","Iran","ratio",5000
"30","MagnesiumMetal","Iran","abs",31669.7923503867
"30","MagnesiumMetal","Israel","ratio",20000
"30","MagnesiumMetal","Israel","abs",53480.8125928894
"30","MagnesiumCompounds","Australia","ratio",490000
"30","MagnesiumCompounds","Australia","abs",865733.375293975
"30","MagnesiumCompounds","Brazil","ratio",1800000
"30","MagnesiumCompounds","Brazil","abs",2685936.79738194
"30","MagnesiumCompounds","Canada","ratio",150000
"30","MagnesiumCompounds","Canada","abs",333176.409555582
"30","MagnesiumCompounds","China","ratio",13000000
"30","MagnesiumCompounds","China","abs",11990910.3294877
"30","MagnesiumCompounds","India","ratio",160000
"30","MagnesiumCompounds","India","abs",349200.883442552
"30","MagnesiumCompounds","Russia","ratio",2500000
"30","MagnesiumCompounds","Russia","abs",3522423.17088279
"30","MagnesiumCompounds","Othercountries","ratio",370000
"30","MagnesiumCompounds","Othercountries","abs",680673.372970947
"30","MagnesiumCompounds","Turkey","ratio",1300000
"30","MagnesiumCompounds","Turkey","abs",2033103.83702211
"30","MagnesiumCompounds","Iran","ratio",210000
"30","MagnesiumCompounds","Iran","abs",428998.407449998
"30","MagnesiumCompounds","Spain","ratio",670000
"30","MagnesiumCompounds","Spain","abs",1137388.00599108
"30","MagnesiumCompounds","Austria","ratio",760000
"30","MagnesiumCompounds","Austria","abs",1270557.08406264
"30","MagnesiumCompounds","Greece","ratio",390000
"30","MagnesiumCompounds","Greece","abs",711736.905907019
"30","MagnesiumCompounds","Slovakia","ratio",380000
"30","MagnesiumCompounds","Slovakia","abs",696216.170169748
"30","Manganese","Australia","ratio",2800000
"30","Manganese","Australia","abs",3774654.48677286
"30","Manganese","Brazil","ratio",590000
"30","Manganese","Brazil","abs",912326.872151758
"30","Manganese","China","ratio",770000
"30","Manganese","China","abs",1178954.84843517
"30","Manganese","India","ratio",800000
"30","Manganese","India","abs",1222846.17385642
"30","Manganese","Malaysia","ratio",410000
"30","Manganese","Malaysia","abs",640147.389503494
"30","Manganese","Othercountries","ratio",1300000
"30","Manganese","Othercountries","abs",1930862.70730653
"30","Manganese","SouthAfrica","ratio",7400000
"30","Manganese","SouthAfrica","abs",6740951.44791297
"30","Manganese","Cotedivoire","ratio",360000
"30","Manganese","Cotedivoire","abs",563570.296715241
"30","Manganese","Gabon","ratio",4600000
"30","Manganese","Gabon","abs",5402387.69827597
"30","Manganese","Ghana","ratio",820000
"30","Manganese","Ghana","abs",1252019.64508843
"30","Zinc","UnitedStates","ratio",750000
"30","Zinc","UnitedStates","abs",1051209.99409602
"30","Zinc","Australia","ratio",1100000
"30","Zinc","Australia","abs",1481186.08770337
"30","Zinc","China","ratio",4000000
"30","Zinc","China","abs",3559490.85235185
"30","Zinc","India","ratio",860000
"30","Zinc","India","abs",1190599.30006041
"30","Zinc","Russia","ratio",310000
"30","Zinc","Russia","abs",455432.099830878
"30","Zinc","Othercountries","ratio",1700000
"30","Zinc","Othercountries","abs",2125350.22164947
"30","Zinc","Bolivia","ratio",510000
"30","Zinc","Bolivia","abs",733742.045761727
"30","Zinc","Peru","ratio",1300000
"30","Zinc","Peru","abs",1709024.70810581
"30","Zinc","Kazakhstan","ratio",370000
"30","Zinc","Kazakhstan","abs",540221.265412464
"30","Zinc","Mexico","ratio",700000
"30","Zinc","Mexico","abs",986573.660001582
"30","Zinc","SouthAfrica","ratio",120000
"30","Zinc","SouthAfrica","abs",179710.717773578
"30","Zinc","Sweden","ratio",240000
"30","Zinc","Sweden","abs",355121.185685597
"30","Zirconiummineralconcentrates","UnitedStates","ratio",100000
"30","Zirconiummineralconcentrates","UnitedStates","abs",142004.436496212
"30","Zirconiummineralconcentrates","Australia","ratio",500000
"30","Zirconiummineralconcentrates","Australia","abs",457772.063095406
"30","Zirconiummineralconcentrates","China","ratio",100000
"30","Zirconiummineralconcentrates","China","abs",142004.433400982
"30","Zirconiummineralconcentrates","Othercountries","ratio",110000
"30","Zirconiummineralconcentrates","Othercountries","abs",154849.598284336
"30","Zirconiummineralconcentrates","SouthAfrica","ratio",300000
"30","Zirconiummineralconcentrates","SouthAfrica","abs",349538.179428
"30","Zirconiummineralconcentrates","Indonesia","ratio",95000
"30","Zirconiummineralconcentrates","Indonesia","abs",135486.953154807
"30","Zirconiummineralconcentrates","Madagascar","ratio",30000
"30","Zirconiummineralconcentrates","Madagascar","abs",45124.8203722589
"30","Zirconiummineralconcentrates","Mozambique","ratio",160000
"30","Zirconiummineralconcentrates","Mozambique","abs",215228.081516051
"30","Zirconiummineralconcentrates","Kenya","ratio",20000
"30","Zirconiummineralconcentrates","Kenya","abs",30316.8679202928
"30","Zirconiummineralconcentrates","Senegal","ratio",60000
"30","Zirconiummineralconcentrates","Senegal","abs",88115.6080331305
"30","Zirconiummineralconcentrates","SierraLeone","ratio",20000
"30","Zirconiummineralconcentrates","SierraLeone","abs",30316.8637334619
"30","Alumina","UnitedStates","ratio",720000
"30","Alumina","UnitedStates","abs",1588075.3049913
"30","Alumina","Australia","ratio",18000000
"30","Alumina","Australia","abs",24726664.5665748
"30","Alumina","Brazil","ratio",11000000
"30","Alumina","Brazil","abs",16472821.4870478
"30","Alumina","Canada","ratio",1500000
"30","Alumina","Canada","abs",2846222.46876175
"30","Alumina","China","ratio",84000000
"30","Alumina","China","abs",77025022.563395
"30","Alumina","India","ratio",7600000
"30","Alumina","India","abs",11946487.7365808
"30","Alumina","Russia","ratio",2900000
"30","Alumina","Russia","abs",5050383.59560522
"30","Alumina","UnitedArabEmirates","ratio",2400000
"30","Alumina","UnitedArabEmirates","abs",4271169.64512588
"30","Alumina","Othercountries","ratio",1500000
"30","Alumina","Othercountries","abs",2846222.47224639
"30","Alumina","Germany","ratio",960000
"30","Alumina","Germany","abs",1977479.05100682
"30","Alumina","Turkey","ratio",320000
"30","Alumina","Turkey","abs",934657.562278867
"30","Alumina","Kazakhstan","ratio",1400000
"30","Alumina","Kazakhstan","abs",2686121.76586039
"30","Alumina","Indonesia","ratio",1300000
"30","Alumina","Indonesia","abs",2525667.10087759
"30","Alumina","Vietnam","ratio",1500000
"30","Alumina","Vietnam","abs",2846222.47519131
"30","Alumina","Spain","ratio",820000
"30","Alumina","Spain","abs",1750571.82844145
"30","Alumina","Greece","ratio",860000
"30","Alumina","Greece","abs",1815472.59265036
"30","Alumina","Guinea","ratio",300000
"30","Alumina","Guinea","abs",901848.538085665
"30","Alumina","Ireland","ratio",1600000
"30","Alumina","Ireland","abs",3005968.94296445
"30","Alumina","Jamaica","ratio",1500000
"30","Alumina","Jamaica","abs",2846222.47431037
"30","Alumina","SaudiArabia","ratio",1800000
"30","Alumina","SaudiArabia","abs",3324398.33686114
"30","Bauxite","Australia","ratio",100000000
"30","Bauxite","Australia","abs",113533301.916105
"30","Bauxite","Brazil","ratio",33000000
"30","Bauxite","Brazil","abs",46822707.4848149
"30","Bauxite","China","ratio",93000000
"30","Bauxite","China","abs",108373226.595439
"30","Bauxite","India","ratio",25000000
"30","Bauxite","India","abs",36279352.8920756
"30","Bauxite","Russia","ratio",6300000
"30","Bauxite","Russia","abs",9603929.76221619
"30","Bauxite","Othercountries","ratio",5700000
"30","Bauxite","Othercountries","abs",8702345.4781207
"30","Bauxite","Turkey","ratio",3200000
"30","Bauxite","Turkey","abs",4915986.27975071
"30","Bauxite","Kazakhstan","ratio",4900000
"30","Bauxite","Kazakhstan","abs",7495922.89761177
"30","Bauxite","Indonesia","ratio",32000000
"30","Bauxite","Indonesia","abs",45533973.9000273
"30","Bauxite","Vietnam","ratio",4200000
"30","Bauxite","Vietnam","abs",6436273.52287003
"30","Bauxite","Greece","ratio",1200000
"30","Bauxite","Greece","abs",1852576.51984154
"30","Bauxite","Guinea","ratio",130000000
"30","Bauxite","Guinea","abs",131182159.762
"30","Bauxite","Jamaica","ratio",6100000
"30","Bauxite","Jamaica","abs",9303710.02462608
"30","Bauxite","SaudiArabia","ratio",5800000
"30","Bauxite","SaudiArabia","abs",8852802.17294577
"40","Aluminum","UnitedStates","ratio",670000
"40","Aluminum","UnitedStates","abs",1602273.05764008
"40","Aluminum","Australia","ratio",1500000
"40","Aluminum","Australia","abs",3049968.53465972
"40","Aluminum","Bahrain","ratio",1600000
"40","Aluminum","Bahrain","abs",3219870.81778967
"40","Aluminum","Brazil","ratio",1100000
"40","Aluminum","Brazil","abs",2360664.33895128
"40","Aluminum","Canada","ratio",3300000
"40","Aluminum","Canada","abs",5963214.33502787
"40","Aluminum","China","ratio",43000000
"40","Aluminum","China","abs",39072086.2331651
"40","Aluminum","Iceland","ratio",780000
